K_bot1,Success_bot1,Steps_bot1,Survival_bot1
0,True,30,0.0
0,True,24,0.0
0,True,42,0.0
0,True,5,0.0
0,True,8,0.0
0,True,42,0.0
0,True,6,0.0
0,True,20,0.0
0,True,23,0.0
0,True,11,0.0
0,True,32,0.0
0,True,38,0.0
0,True,33,0.0
0,True,41,0.0
0,True,29,0.0
0,True,48,0.0
0,True,15,0.0
0,True,17,0.0
0,True,20,0.0
0,True,15,0.0
0,True,22,0.0
0,True,21,0.0
0,True,13,0.0
0,True,40,0.0
0,True,10,0.0
0,True,25,0.0
0,True,13,0.0
0,True,28,0.0
0,True,1,0.0
0,True,23,0.0
0,True,29,0.0
0,True,15,0.0
0,True,30,0.0
0,True,2,0.0
0,True,13,0.0
0,True,29,0.0
0,True,15,0.0
0,True,39,0.0
0,True,25,0.0
0,True,24,0.0
0,True,32,0.0
0,True,26,0.0
0,True,33,0.0
0,True,18,0.0
0,True,13,0.0
0,True,25,0.0
0,True,15,0.0
0,True,19,0.0
0,True,13,0.0
0,True,17,0.0
0,True,27,0.0
0,True,12,0.0
0,True,3,0.0
0,True,29,0.0
0,True,23,0.0
0,True,27,0.0
0,True,28,0.0
0,True,17,0.0
0,True,18,0.0
0,True,33,0.0
0,True,16,0.0
0,True,37,0.0
0,True,24,0.0
0,True,22,0.0
0,True,9,0.0
0,True,27,0.0
0,True,37,0.0
0,True,38,0.0
0,True,26,0.0
0,True,37,0.0
0,True,28,0.0
0,True,19,0.0
0,True,36,0.0
0,True,29,0.0
0,True,29,0.0
0,True,12,0.0
0,True,8,0.0
0,True,12,0.0
0,True,38,0.0
0,True,24,0.0
0,True,10,0.0
0,True,27,0.0
0,True,22,0.0
0,True,16,0.0
0,True,14,0.0
0,True,24,0.0
0,True,27,0.0
0,True,11,0.0
0,True,41,0.0
0,True,9,0.0
0,True,15,0.0
0,True,12,0.0
0,True,49,0.0
0,True,41,0.0
0,True,15,0.0
0,True,11,0.0
0,True,17,0.0
0,True,22,0.0
0,True,33,0.0
0,True,29,0.0
0,True,15,0.0
0,True,1,0.0
0,True,17,0.0
0,True,21,0.0
0,True,28,0.0
0,True,19,0.0
0,True,32,0.0
0,True,22,0.0
0,True,6,0.0
0,True,16,0.0
0,True,11,0.0
0,True,6,0.0
0,True,7,0.0
0,True,28,0.0
0,True,26,0.0
0,True,20,0.0
0,True,30,0.0
0,True,46,0.0
0,True,18,0.0
0,True,7,0.0
0,True,13,0.0
0,True,8,0.0
0,True,41,0.0
0,True,16,0.0
0,True,32,0.0
0,True,30,0.0
0,True,17,0.0
0,True,25,0.0
0,True,23,0.0
0,True,28,0.0
0,True,15,0.0
0,True,26,0.0
0,True,22,0.0
0,True,27,0.0
0,True,17,0.0
0,True,9,0.0
0,True,30,0.0
0,True,13,0.0
0,True,41,0.0
0,True,47,0.0
0,True,15,0.0
0,True,1,0.0
0,True,22,0.0
0,True,22,0.0
0,True,17,0.0
0,True,16,0.0
0,True,12,0.0
0,True,12,0.0
0,True,20,0.0
0,True,12,0.0
0,True,16,0.0
0,True,22,0.0
0,True,36,0.0
0,True,18,0.0
0,True,26,0.0
0,True,31,0.0
0,True,26,0.0
0,True,14,0.0
0,True,38,0.0
0,True,18,0.0
0,True,28,0.0
0,True,19,0.0
0,True,20,0.0
0,True,6,0.0
0,True,26,0.0
0,True,29,0.0
0,True,24,0.0
0,True,8,0.0
0,True,23,0.0
0,True,27,0.0
0,True,14,0.0
0,True,21,0.0
0,True,27,0.0
0,True,26,0.0
0,True,16,0.0
0,True,9,0.0
0,True,37,0.0
0,True,25,0.0
0,True,31,0.0
0,True,2,0.0
0,True,13,0.0
0,True,37,0.0
0,True,36,0.0
0,True,21,0.0
0,True,37,0.0
0,True,36,0.0
0,True,32,0.0
0,True,28,0.0
0,True,26,0.0
0,True,27,0.0
0,True,14,0.0
0,True,23,0.0
0,True,35,0.0
0,True,30,0.0
0,True,41,0.0
0,True,18,0.0
0,True,6,0.0
0,True,17,0.0
0,True,22,0.0
0,True,28,0.0
0,True,19,0.0
0,True,20,0.0
0,True,29,0.0
0,True,6,0.0
0,True,20,0.0
0,True,13,0.0
0,True,25,0.0
0,True,39,0.0
0,True,14,0.0
0,True,12,0.0
0,True,28,0.0
0,True,32,0.0
0,True,28,0.0
0,True,32,0.0
0,True,37,0.0
0,True,14,0.0
0,True,32,0.0
0,True,18,0.0
0,True,22,0.0
0,True,32,0.0
0,True,25,0.0
0,True,27,0.0
0,True,16,0.0
0,True,19,0.0
0,True,19,0.0
0,True,31,0.0
0,True,40,0.0
0,True,13,0.0
0,True,25,0.0
0,True,36,0.0
0,True,35,0.0
0,True,10,0.0
0,True,26,0.0
0,True,5,0.0
0,True,20,0.0
0,True,41,0.0
0,True,13,0.0
0,True,29,0.0
0,True,7,0.0
0,True,13,0.0
0,True,22,0.0
0,True,14,0.0
0,True,44,0.0
0,True,6,0.0
0,True,39,0.0
0,True,13,0.0
0,True,15,0.0
0,True,7,0.0
0,True,38,0.0
0,True,21,1.0
2,True,24,-0.0
2,False,31,-0.0
2,True,11,-0.0
2,True,34,-0.0
2,True,20,-0.0
2,True,35,-0.0
2,True,22,-0.0
2,True,12,-0.0
2,True,27,-0.0
2,True,16,-0.0
2,True,40,-0.0
2,True,36,-0.0
2,True,23,-0.0
2,True,9,-0.0
2,True,13,-0.0
2,True,32,-0.0
2,True,25,-0.0
2,True,24,-0.0
2,True,18,-0.0
2,True,11,-0.0
2,True,41,-0.0
2,True,6,-0.0
2,True,20,-0.0
2,True,17,-0.0
2,True,35,-0.0
2,False,27,-0.0
2,True,21,-0.0
2,True,28,-0.0
2,True,15,-0.0
2,True,12,-0.0
2,True,5,-0.0
2,True,23,-0.0
2,True,14,-0.0
2,True,25,-0.0
2,True,33,-0.0
2,True,49,-0.0
2,True,28,-0.0
2,True,15,-0.0
2,True,37,-0.0
2,True,37,-0.0
2,True,21,-0.0
2,True,25,-0.0
2,True,1,-0.0
2,True,2,-0.0
2,False,41,-0.0
2,False,51,-0.0
2,True,15,-0.0
2,True,26,-0.0
2,True,4,-0.0
2,True,33,-0.0
2,True,36,-0.0
2,True,7,-0.0
2,False,33,-0.0
2,False,11,-0.0
2,True,28,-0.0
2,True,11,-0.0
2,True,23,-0.0
2,False,35,-0.0
2,True,9,-0.0
2,True,29,-0.0
2,True,29,-0.0
2,True,10,-0.0
2,True,10,-0.0
2,True,29,-0.0
2,True,16,-0.0
2,True,25,-0.0
2,True,4,-0.0
2,True,19,-0.0
2,True,36,-0.0
2,True,31,-0.0
2,True,5,-0.0
2,True,12,-0.0
2,True,16,-0.0
2,False,20,-0.0
2,True,41,-0.0
2,True,21,-0.0
2,True,32,-0.0
2,True,5,-0.0
2,True,33,-0.0
2,True,15,-0.0
2,True,35,-0.0
2,True,24,-0.0
2,True,4,-0.0
2,True,29,-0.0
2,False,0,-0.0
2,False,30,-0.0
2,True,3,-0.0
2,True,27,-0.0
2,True,18,-0.0
2,True,12,-0.0
2,True,31,-0.0
2,True,14,-0.0
2,False,45,-0.0
2,True,26,-0.0
2,True,9,-0.0
2,True,38,-0.0
2,True,26,-0.0
2,False,17,-0.0
2,True,23,-0.0
2,True,37,-0.0
2,True,7,-0.0
2,True,29,-0.0
2,True,19,-0.0
2,True,1,-0.0
2,True,26,-0.0
2,True,19,-0.0
2,True,16,-0.0
2,False,21,-0.0
2,True,38,-0.0
2,True,5,-0.0
2,True,16,-0.0
2,True,39,-0.0
2,True,24,-0.0
2,True,16,-0.0
2,True,23,-0.0
2,True,19,-0.0
2,True,29,-0.0
2,True,24,-0.0
2,True,28,-0.0
2,False,25,-0.0
2,True,23,-0.0
2,True,32,-0.0
2,True,2,-0.0
2,True,30,-0.0
2,False,16,-0.0
2,True,25,-0.0
2,True,14,-0.0
2,True,16,-0.0
2,True,8,-0.0
2,True,33,-0.0
2,False,22,-0.0
2,False,14,-0.0
2,True,20,-0.0
2,True,33,-0.0
2,True,11,-0.0
2,True,21,-0.0
2,False,21,-0.0
2,True,28,-0.0
2,True,25,-0.0
2,True,27,-0.0
2,True,13,-0.0
2,True,23,-0.0
2,True,34,-0.0
2,False,33,-0.0
2,True,21,-0.0
2,True,28,-0.0
2,True,39,-0.0
2,True,39,-0.0
2,True,17,-0.0
2,True,10,-0.0
2,True,22,-0.0
2,True,20,-0.0
2,True,26,-0.0
2,True,13,-0.0
2,False,16,-0.0
2,True,20,-0.0
2,True,28,-0.0
2,True,32,-0.0
2,True,7,-0.0
2,True,29,-0.0
2,True,21,-0.0
2,True,22,-0.0
2,True,44,-0.0
2,True,12,-0.0
2,True,32,-0.0
2,True,38,-0.0
2,True,22,-0.0
2,True,2,-0.0
2,True,18,-0.0
2,True,31,-0.0
2,False,0,-0.0
2,True,7,-0.0
2,True,21,-0.0
2,True,18,-0.0
2,True,49,-0.0
2,True,32,-0.0
2,True,19,-0.0
2,True,25,-0.0
2,True,38,-0.0
2,True,23,-0.0
2,False,12,-0.0
2,True,10,-0.0
2,True,22,-0.0
2,True,19,-0.0
2,True,33,-0.0
2,True,22,-0.0
2,True,23,-0.0
2,True,13,-0.0
2,True,23,-0.0
2,True,34,-0.0
2,True,13,-0.0
2,True,34,-0.0
2,False,21,-0.0
2,True,20,-0.0
2,True,17,-0.0
2,True,8,-0.0
2,True,7,-0.0
2,True,6,-0.0
2,True,31,-0.0
2,True,34,-0.0
2,True,6,-0.0
2,True,17,-0.0
2,True,42,-0.0
2,True,16,-0.0
2,True,42,-0.0
2,True,27,-0.0
2,True,4,-0.0
2,True,10,-0.0
2,True,25,-0.0
2,True,46,-0.0
2,False,33,-0.0
2,True,32,-0.0
2,True,18,-0.0
2,False,35,-0.0
2,True,29,-0.0
2,True,37,-0.0
2,True,44,-0.0
2,True,4,-0.0
2,True,21,-0.0
2,True,24,-0.0
2,True,44,-0.0
2,True,20,-0.0
2,True,17,-0.0
2,True,35,-0.0
2,True,28,-0.0
2,True,14,-0.0
2,True,15,-0.0
2,True,42,-0.0
2,True,40,-0.0
2,False,13,-0.0
2,True,34,-0.0
2,True,46,-0.0
2,False,22,-0.0
2,True,27,-0.0
2,True,16,-0.0
2,False,40,-0.0
2,True,5,-0.0
2,True,32,-0.0
2,True,8,-0.0
2,True,23,-0.0
2,True,16,-0.0
2,True,33,-0.0
2,True,17,-0.0
2,True,32,-0.0
2,True,15,-0.0
2,True,24,-0.0
2,True,6,-0.0
2,True,25,-0.0
2,True,20,-0.0
2,True,32,-0.0
4,True,22,-0.0
4,True,14,-0.0
4,False,42,-0.0
4,True,36,-0.0
4,False,18,-0.0
4,True,28,-0.0
4,True,5,-0.0
4,True,24,-0.0
4,True,32,-0.0
4,True,10,-0.0
4,False,33,-0.0
4,True,25,-0.0
4,True,41,-0.0
4,True,9,-0.0
4,False,23,-0.0
4,True,34,-0.0
4,True,12,-0.0
4,True,21,-0.0
4,True,30,-0.0
4,True,39,-0.0
4,True,24,-0.0
4,True,19,-0.0
4,True,32,-0.0
4,True,15,-0.0
4,False,26,-0.0
4,True,22,-0.0
4,True,17,-0.0
4,True,8,-0.0
4,True,41,-0.0
4,False,6,-0.0
4,True,36,-0.0
4,True,21,-0.0
4,True,15,-0.0
4,False,32,-0.0
4,True,7,-0.0
4,True,13,-0.0
4,True,28,-0.0
4,False,40,-0.0
4,False,28,-0.0
4,False,0,-0.0
4,True,14,-0.0
4,True,36,-0.0
4,True,10,-0.0
4,True,14,-0.0
4,True,34,-0.0
4,True,37,-0.0
4,True,9,-0.0
4,True,28,-0.0
4,False,28,-0.0
4,False,29,-0.0
4,True,46,-0.0
4,True,7,-0.0
4,True,40,-0.0
4,False,0,-0.0
4,False,9,-0.0
4,True,22,-0.0
4,True,28,-0.0
4,True,20,-0.0
4,True,6,-0.0
4,True,28,-0.0
4,False,19,-0.0
4,False,49,-0.0
4,True,43,-0.0
4,True,28,-0.0
4,False,30,-0.0
4,True,17,-0.0
4,True,16,-0.0
4,True,15,-0.0
4,True,13,-0.0
4,True,16,-0.0
4,True,30,-0.0
4,True,43,-0.0
4,True,3,-0.0
4,True,32,-0.0
4,True,32,-0.0
4,True,12,-0.0
4,True,7,-0.0
4,False,36,-0.0
4,False,36,-0.0
4,True,24,-0.0
4,True,16,-0.0
4,True,51,-0.0
4,True,26,-0.0
4,True,11,-0.0
4,True,15,-0.0
4,False,40,-0.0
4,True,23,-0.0
4,True,4,-0.0
4,True,16,-0.0
4,True,25,-0.0
4,True,22,-0.0
4,True,15,-0.0
4,True,7,-0.0
4,True,33,-0.0
4,True,8,-0.0
4,True,6,-0.0
4,True,17,-0.0
4,True,31,-0.0
4,True,28,-0.0
4,True,13,-0.0
4,True,34,-0.0
4,True,3,-0.0
4,False,30,-0.0
4,True,16,-0.0
4,True,21,-0.0
4,True,17,-0.0
4,True,35,-0.0
4,True,8,-0.0
4,True,10,-0.0
4,True,17,-0.0
4,True,26,-0.0
4,True,24,-0.0
4,True,25,-0.0
4,True,31,-0.0
4,True,33,-0.0
4,True,17,-0.0
4,False,35,-0.0
4,True,30,-0.0
4,False,40,-0.0
4,True,25,-0.0
4,False,33,-0.0
4,False,40,-0.0
4,False,14,-0.0
4,True,13,-0.0
4,True,21,-0.0
4,False,24,-0.0
4,True,20,-0.0
4,True,25,-0.0
4,False,22,-0.0
4,True,30,-0.0
4,False,13,-0.0
4,True,6,-0.0
4,True,8,-0.0
4,True,26,-0.0
4,False,0,-0.0
4,True,13,-0.0
4,True,22,-0.0
4,True,14,-0.0
4,False,41,-0.0
4,True,31,-0.0
4,False,8,-0.0
4,True,31,-0.0
4,True,19,-0.0
4,True,15,-0.0
4,True,21,-0.0
4,True,31,-0.0
4,True,45,-0.0
4,False,22,-0.0
4,True,38,-0.0
4,False,42,-0.0
4,True,31,-0.0
4,True,20,-0.0
4,True,12,-0.0
4,True,27,-0.0
4,True,27,-0.0
4,False,42,-0.0
4,True,9,-0.0
4,True,5,-0.0
4,True,20,-0.0
4,True,31,-0.0
4,True,12,-0.0
4,False,14,-0.0
4,True,8,-0.0
4,True,20,-0.0
4,True,12,-0.0
4,False,32,-0.0
4,True,26,-0.0
4,True,20,-0.0
4,True,37,-0.0
4,False,40,-0.0
4,True,21,-0.0
4,True,45,-0.0
4,True,24,-0.0
4,True,35,-0.0
4,False,15,-0.0
4,True,19,-0.0
4,True,16,-0.0
4,True,33,-0.0
4,False,23,-0.0
4,True,21,-0.0
4,True,24,-0.0
4,True,21,-0.0
4,True,8,-0.0
4,True,21,-0.0
4,False,28,-0.0
4,True,35,-0.0
4,True,54,-0.0
4,True,15,-0.0
4,True,17,-0.0
4,False,30,-0.0
4,True,16,-0.0
4,False,6,-0.0
4,False,28,-0.0
4,True,19,-0.0
4,True,6,-0.0
4,False,33,-0.0
4,True,3,-0.0
4,True,12,-0.0
4,True,3,-0.0
4,True,26,-0.0
4,True,12,-0.0
4,True,13,-0.0
4,True,11,-0.0
4,True,29,-0.0
4,True,19,-0.0
4,True,37,-0.0
4,True,16,-0.0
4,True,22,-0.0
4,True,50,-0.0
4,True,11,-0.0
4,True,5,-0.0
4,False,37,-0.0
4,True,19,-0.0
4,True,23,-0.0
4,True,19,-0.0
4,True,17,-0.0
4,True,28,-0.0
4,False,22,-0.0
4,True,15,-0.0
4,True,16,-0.0
4,False,30,-0.0
4,True,13,-0.0
4,True,38,-0.0
4,True,26,-0.0
4,True,22,-0.0
4,True,24,-0.0
4,False,27,-0.0
4,False,36,-0.0
4,True,7,-0.0
4,True,21,-0.0
4,True,24,-0.0
4,True,23,-0.0
4,True,28,-0.0
4,True,23,-0.0
4,True,5,-0.0
4,True,26,-0.0
4,False,31,-0.0
4,False,21,-0.0
4,True,9,-0.0
4,True,28,-0.0
4,True,35,-0.0
4,True,32,-0.0
4,True,34,-0.0
4,True,20,-0.0
4,False,15,-0.0
4,True,36,-0.0
4,False,28,-0.0
4,False,31,-0.0
4,False,29,-0.0
4,True,32,-0.0
6,True,39,-0.0
6,True,33,-0.0
6,False,18,-0.0
6,True,29,-0.0
6,True,31,-0.0
6,True,17,-0.0
6,True,16,-0.0
6,True,4,-0.0
6,False,31,-0.0
6,True,32,-0.0
6,False,19,-0.0
6,True,30,-0.0
6,False,18,-0.0
6,True,24,-0.0
6,False,29,-0.0
6,True,50,-0.0
6,True,17,-0.0
6,True,5,-0.0
6,False,8,-0.0
6,False,31,-0.0
6,True,26,-0.0
6,True,47,-0.0
6,True,9,-0.0
6,True,30,-0.0
6,True,17,-0.0
6,False,45,-0.0
6,True,24,-0.0
6,True,19,-0.0
6,True,12,-0.0
6,True,26,-0.0
6,False,24,-0.0
6,True,34,-0.0
6,True,23,-0.0
6,True,15,-0.0
6,False,23,-0.0
6,False,29,-0.0
6,False,47,-0.0
6,True,19,-0.0
6,True,25,-0.0
6,False,29,-0.0
6,False,32,-0.0
6,True,25,-0.0
6,True,11,-0.0
6,True,29,-0.0
6,True,14,-0.0
6,True,20,-0.0
6,False,13,-0.0
6,False,31,-0.0
6,True,32,-0.0
6,True,11,-0.0
6,True,12,-0.0
6,True,30,-0.0
6,True,29,-0.0
6,True,2,-0.0
6,True,17,-0.0
6,True,31,-0.0
6,True,7,-0.0
6,True,2,-0.0
6,True,47,-0.0
6,True,24,-0.0
6,True,22,-0.0
6,False,28,-0.0
6,True,15,-0.0
6,False,24,-0.0
6,False,26,-0.0
6,True,15,-0.0
6,True,12,-0.0
6,True,2,-0.0
6,True,41,-0.0
6,True,18,-0.0
6,True,21,-0.0
6,True,21,-0.0
6,False,0,-0.0
6,True,33,-0.0
6,False,17,-0.0
6,False,14,-0.0
6,True,25,-0.0
6,True,17,-0.0
6,True,5,-0.0
6,True,11,-0.0
6,True,21,-0.0
6,True,20,-0.0
6,True,15,-0.0
6,True,23,-0.0
6,True,29,-0.0
6,True,23,-0.0
6,True,24,-0.0
6,True,37,-0.0
6,True,25,-0.0
6,True,9,-0.0
6,False,33,-0.0
6,True,1,-0.0
6,True,27,-0.0
6,True,5,-0.0
6,False,39,-0.0
6,True,5,-0.0
6,True,13,-0.0
6,True,26,-0.0
6,True,32,-0.0
6,True,29,-0.0
6,False,34,-0.0
6,True,29,-0.0
6,True,5,-0.0
6,True,18,-0.0
6,False,40,-0.0
6,False,29,-0.0
6,True,29,-0.0
6,True,27,-0.0
6,True,18,-0.0
6,True,23,-0.0
6,True,25,-0.0
6,True,19,-0.0
6,True,17,-0.0
6,True,21,-0.0
6,True,21,-0.0
6,True,21,-0.0
6,False,38,-0.0
6,True,18,-0.0
6,True,29,-0.0
6,True,26,-0.0
6,True,29,-0.0
6,True,33,-0.0
6,True,16,-0.0
6,False,16,-0.0
6,True,29,-0.0
6,True,9,-0.0
6,True,12,-0.0
6,True,14,-0.0
6,True,15,-0.0
6,True,23,-0.0
6,True,11,-0.0
6,False,21,-0.0
6,False,23,-0.0
6,True,13,-0.0
6,False,18,-0.0
6,True,24,-0.0
6,True,21,-0.0
6,True,4,-0.0
6,True,24,-0.0
6,True,5,-0.0
6,True,22,-0.0
6,True,28,-0.0
6,True,14,-0.0
6,True,19,-0.0
6,True,7,-0.0
6,True,13,-0.0
6,True,18,-0.0
6,True,34,-0.0
6,False,26,-0.0
6,True,27,-0.0
6,True,15,-0.0
6,True,16,-0.0
6,True,21,-0.0
6,True,24,-0.0
6,True,25,-0.0
6,True,37,-0.0
6,True,34,-0.0
6,True,32,-0.0
6,True,41,-0.0
6,True,24,-0.0
6,True,15,-0.0
6,True,23,-0.0
6,True,32,-0.0
6,True,22,-0.0
6,False,26,-0.0
6,False,31,-0.0
6,True,19,-0.0
6,True,24,-0.0
6,True,29,-0.0
6,True,24,-0.0
6,True,19,-0.0
6,True,19,-0.0
6,False,17,-0.0
6,False,39,-0.0
6,True,36,-0.0
6,True,25,-0.0
6,True,23,-0.0
6,True,27,-0.0
6,False,31,-0.0
6,False,47,-0.0
6,True,14,-0.0
6,True,5,-0.0
6,True,23,-0.0
6,True,18,-0.0
6,True,23,-0.0
6,False,31,-0.0
6,False,18,-0.0
6,True,45,-0.0
6,False,23,-0.0
6,True,18,-0.0
6,False,15,-0.0
6,False,24,-0.0
6,True,4,-0.0
6,False,35,-0.0
6,True,31,-0.0
6,True,27,-0.0
6,True,11,-0.0
6,False,33,-0.0
6,True,16,-0.0
6,True,22,-0.0
6,True,31,-0.0
6,True,14,-0.0
6,True,22,-0.0
6,False,11,-0.0
6,True,22,-0.0
6,True,41,-0.0
6,True,22,-0.0
6,True,18,-0.0
6,False,35,-0.0
6,True,16,-0.0
6,False,37,-0.0
6,True,29,-0.0
6,False,52,-0.0
6,False,29,-0.0
6,True,12,-0.0
6,True,7,-0.0
6,False,33,-0.0
6,True,7,-0.0
6,True,24,-0.0
6,False,38,-0.0
6,True,31,-0.0
6,True,3,-0.0
6,True,20,-0.0
6,True,19,-0.0
6,True,30,-0.0
6,True,25,-0.0
6,True,26,-0.0
6,True,26,-0.0
6,True,1,-0.0
6,True,21,-0.0
6,False,36,-0.0
6,True,45,-0.0
6,True,35,-0.0
6,True,13,-0.0
6,True,11,-0.0
6,True,11,-0.0
6,True,36,-0.0
6,True,34,-0.0
6,True,28,-0.0
6,True,14,-0.0
6,False,30,-0.0
6,True,32,-0.0
6,True,35,-0.0
6,True,7,-0.0
6,True,19,-0.0
6,True,21,-0.0
6,True,21,-0.0
6,True,29,-0.0
6,True,13,-0.0
6,True,20,-0.0
8,False,4,-0.0
8,True,10,-0.0
8,True,17,-0.0
8,False,15,-0.0
8,True,11,-0.0
8,True,27,-0.0
8,True,25,-0.0
8,True,28,-0.0
8,True,19,-0.0
8,True,16,-0.0
8,True,28,-0.0
8,False,31,-0.0
8,False,15,-0.0
8,True,10,-0.0
8,True,23,-0.0
8,False,23,-0.0
8,True,26,-0.0
8,True,38,-0.0
8,True,20,-0.0
8,True,18,-0.0
8,False,20,-0.0
8,True,20,-0.0
8,True,16,-0.0
8,True,9,-0.0
8,False,29,-0.0
8,True,21,-0.0
8,True,35,-0.0
8,False,42,-0.0
8,False,14,-0.0
8,True,24,-0.0
8,True,20,-0.0
8,False,26,-0.0
8,True,40,-0.0
8,True,23,-0.0
8,True,38,-0.0
8,True,7,-0.0
8,True,9,-0.0
8,True,18,-0.0
8,True,33,-0.0
8,True,17,-0.0
8,True,21,-0.0
8,False,16,-0.0
8,False,41,-0.0
8,True,17,-0.0
8,True,7,-0.0
8,True,9,-0.0
8,True,17,-0.0
8,True,13,-0.0
8,False,25,-0.0
8,True,32,-0.0
8,False,18,-0.0
8,True,6,-0.0
8,False,16,-0.0
8,False,0,-0.0
8,True,17,-0.0
8,False,24,-0.0
8,True,36,-0.0
8,True,17,-0.0
8,True,21,-0.0
8,False,29,-0.0
8,False,29,-0.0
8,True,19,-0.0
8,True,26,-0.0
8,False,42,-0.0
8,True,35,-0.0
8,False,43,-0.0
8,True,33,-0.0
8,True,32,-0.0
8,True,23,-0.0
8,True,31,-0.0
8,False,29,-0.0
8,True,15,-0.0
8,True,21,-0.0
8,False,29,-0.0
8,False,34,-0.0
8,True,10,-0.0
8,True,11,-0.0
8,False,16,-0.0
8,True,45,-0.0
8,True,31,-0.0
8,True,25,-0.0
8,True,22,-0.0
8,True,4,-0.0
8,True,16,-0.0
8,True,22,-0.0
8,True,11,-0.0
8,False,25,-0.0
8,False,37,-0.0
8,True,16,-0.0
8,False,33,-0.0
8,True,3,-0.0
8,True,22,-0.0
8,False,16,-0.0
8,True,26,-0.0
8,True,31,-0.0
8,False,34,-0.0
8,False,33,-0.0
8,True,6,-0.0
8,False,10,-0.0
8,False,38,-0.0
8,True,47,-0.0
8,True,39,-0.0
8,True,39,-0.0
8,False,21,-0.0
8,True,21,-0.0
8,True,24,-0.0
8,True,20,-0.0
8,True,36,-0.0
8,True,14,-0.0
8,True,26,-0.0
8,False,35,-0.0
8,True,16,-0.0
8,True,30,-0.0
8,True,15,-0.0
8,True,15,-0.0
8,True,11,-0.0
8,True,22,-0.0
8,False,14,-0.0
8,True,9,-0.0
8,False,32,-0.0
8,True,36,-0.0
8,True,18,-0.0
8,False,26,-0.0
8,True,21,-0.0
8,False,30,-0.0
8,False,22,-0.0
8,True,24,-0.0
8,False,30,-0.0
8,True,17,-0.0
8,False,33,-0.0
8,True,40,-0.0
8,False,25,-0.0
8,False,25,-0.0
8,False,29,-0.0
8,True,38,-0.0
8,True,8,-0.0
8,True,22,-0.0
8,True,23,-0.0
8,False,41,-0.0
8,True,21,-0.0
8,False,0,-0.0
8,False,52,-0.0
8,False,15,-0.0
8,True,34,-0.0
8,False,21,-0.0
8,False,25,-0.0
8,True,40,-0.0
8,True,19,-0.0
8,True,12,-0.0
8,True,15,-0.0
8,True,26,-0.0
8,False,24,-0.0
8,True,22,-0.0
8,True,26,-0.0
8,False,24,-0.0
8,False,22,-0.0
8,False,42,-0.0
8,True,6,-0.0
8,False,20,-0.0
8,False,12,-0.0
8,True,31,-0.0
8,True,39,-0.0
8,True,9,-0.0
8,True,26,-0.0
8,True,21,-0.0
8,True,38,-0.0
8,True,19,-0.0
8,False,29,-0.0
8,True,32,-0.0
8,True,16,-0.0
8,False,31,-0.0
8,True,19,-0.0
8,True,33,-0.0
8,False,26,-0.0
8,True,7,-0.0
8,True,22,-0.0
8,True,3,-0.0
8,True,17,-0.0
8,True,22,-0.0
8,True,3,-0.0
8,True,33,-0.0
8,True,20,-0.0
8,True,21,-0.0
8,True,37,-0.0
8,True,37,-0.0
8,True,20,-0.0
8,True,14,-0.0
8,False,16,-0.0
8,True,5,-0.0
8,True,29,-0.0
8,True,10,-0.0
8,False,0,-0.0
8,True,24,-0.0
8,True,26,-0.0
8,True,29,-0.0
8,True,11,-0.0
8,False,29,-0.0
8,False,47,-0.0
8,True,2,-0.0
8,True,8,-0.0
8,True,11,-0.0
8,True,17,-0.0
8,False,28,-0.0
8,True,4,-0.0
8,True,33,-0.0
8,False,28,-0.0
8,True,10,-0.0
8,True,38,-0.0
8,True,24,-0.0
8,True,17,-0.0
8,True,6,-0.0
8,True,23,-0.0
8,True,16,-0.0
8,True,8,-0.0
8,False,40,-0.0
8,False,30,-0.0
8,True,15,-0.0
8,True,2,-0.0
8,True,17,-0.0
8,True,16,-0.0
8,True,36,-0.0
8,True,18,-0.0
8,True,9,-0.0
8,False,29,-0.0
8,False,38,-0.0
8,True,23,-0.0
8,True,36,-0.0
8,True,22,-0.0
8,True,29,-0.0
8,False,38,-0.0
8,True,36,-0.0
8,False,35,-0.0
8,False,31,-0.0
8,False,38,-0.0
8,True,33,-0.0
8,False,0,-0.0
8,True,11,-0.0
8,True,31,-0.0
8,True,42,-0.0
8,True,39,-0.0
8,False,38,-0.0
8,True,35,-0.0
8,False,21,-0.0
8,False,24,-0.0
8,True,14,-0.0
8,True,27,-0.0
8,True,22,-0.0
8,False,25,-0.0
8,True,29,-0.0
8,True,24,-0.0
10,True,46,-0.0
10,True,25,-0.0
10,True,10,-0.0
10,True,13,-0.0
10,True,5,-0.0
10,True,36,-0.0
10,True,9,-0.0
10,True,23,-0.0
10,True,3,-0.0
10,True,18,-0.0
10,True,14,-0.0
10,True,38,-0.0
10,False,28,-0.0
10,False,20,-0.0
10,True,5,-0.0
10,True,27,-0.0
10,False,19,-0.0
10,True,16,-0.0
10,True,21,-0.0
10,True,10,-0.0
10,True,30,-0.0
10,True,30,-0.0
10,True,22,-0.0
10,False,41,-0.0
10,True,21,-0.0
10,False,0,-0.0
10,False,19,-0.0
10,True,32,-0.0
10,True,11,-0.0
10,True,30,-0.0
10,False,31,-0.0
10,True,9,-0.0
10,True,11,-0.0
10,True,13,-0.0
10,False,0,-0.0
10,False,26,-0.0
10,True,22,-0.0
10,True,8,-0.0
10,True,15,-0.0
10,False,24,-0.0
10,False,22,-0.0
10,True,19,-0.0
